,ID,User_Age,Income,Child_Count,Day_Cnt,Recency,Marital_Status_Joined,Education_Graduate,Education_Postgraduate,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response
663,4673,34,81300.0,0,660.0,17,1,0,1,1004,12,145,32,12,36,3,10,3,5,5,0,0,0,1,0,0,1
664,9937,58,70337.0,0,544.0,75,0,1,0,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,0
665,8779,55,36145.0,0,548.0,13,1,0,0,56,4,76,17,1,18,4,4,1,3,9,1,0,0,0,0,0,1
666,9596,40,65295.0,1,409.0,19,0,0,1,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,0
667,2891,27,68118.0,1,277.0,51,0,1,0,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0
668,4910,46,68743.0,1,416.0,81,0,1,0,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,0
669,75,43,41039.0,2,234.0,32,1,0,0,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,0
670,10120,50,38946.0,1,335.0,84,1,1,0,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,0
671,6327,52,65777.0,2,233.0,87,1,1,0,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,0
672,10142,44,66476.0,1,655.0,99,0,0,1,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,0
673,9826,34,86857.0,1,195.0,96,0,0,1,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1
674,1501,39,160803.0,1,575.0,21,1,0,1,55,16,1622,17,3,4,15,0,28,1,0,0,0,0,0,0,0,0
675,10767,40,77845.0,2,38.0,40,1,0,1,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,0
676,7279,51,69476.0,1,607.0,3,1,0,1,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,0
677,7230,35,50611.0,0,178.0,98,0,0,1,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,1
678,143,29,61209.0,1,378.0,73,0,1,0,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0,0
679,450,34,42315.0,0,188.0,90,1,0,1,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,0
680,9316,51,13084.0,1,254.0,29,1,0,0,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,0
681,6379,47,47570.0,0,668.0,3,0,0,1,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,0,1
682,9239,32,61923.0,0,339.0,94,1,0,1,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,0
683,8315,59,34824.0,1,248.0,65,0,1,0,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0
684,2868,47,26518.0,0,192.0,33,0,0,1,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,0,1
685,10888,38,45938.0,1,479.0,46,0,1,0,273,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0,0
686,1277,42,78468.0,0,655.0,29,1,1,0,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,0
687,9977,32,78901.0,0,694.0,99,0,1,0,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0,0
688,10196,25,71427.0,0,44.0,26,1,1,0,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,0
689,6384,45,71022.0,0,272.0,30,0,1,0,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,0
690,8029,54,90247.0,1,633.0,27,0,0,1,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,0,1
691,968,44,41335.0,0,308.0,24,0,0,1,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0
692,6988,56,71952.0,1,352.0,93,1,1,0,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0
693,4472,62,35682.0,0,239.0,34,0,0,1,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,0
694,6991,65,43185.0,2,396.0,88,0,1,0,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,0
695,3336,53,66375.0,2,338.0,96,1,0,1,712,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,0
696,4301,19,35178.0,0,95.0,10,1,0,1,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,1
697,1940,65,25252.0,2,447.0,26,1,1,0,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,0
698,1272,53,55250.0,0,238.0,49,0,0,1,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,0
699,1388,54,33249.0,0,81.0,11,0,1,0,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0
700,1044,41,58398.0,1,285.0,44,1,1,0,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,0
701,6969,36,50272.0,2,109.0,75,1,1,0,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,0
702,10479,36,76618.0,1,138.0,64,1,0,1,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,0
703,3619,26,87305.0,0,61.0,19,0,0,0,345,25,501,63,138,80,1,5,3,8,2,0,0,1,0,0,0,1
704,1715,46,25851.0,1,185.0,45,1,1,0,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,0
705,10159,28,58710.0,1,535.0,77,0,1,0,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,0
706,1463,44,45160.0,1,2.0,9,0,1,0,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,0
707,5114,63,74806.0,1,445.0,1,1,0,1,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,0
708,4990,66,59111.0,1,220.0,90,1,1,0,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,0
709,4329,43,18988.0,1,535.0,43,1,0,1,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,0
710,10936,28,72190.0,1,352.0,79,1,1,0,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,0
711,4692,49,7500.0,1,616.0,19,1,1,0,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,1
712,7212,39,44794.0,1,494.0,99,1,1,0,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0
713,6086,61,80395.0,0,411.0,62,1,1,0,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,0
714,437,32,75012.0,1,326.0,41,0,0,1,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,0
715,11171,39,56962.0,0,569.0,60,1,0,1,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0
716,11101,54,89891.0,0,644.0,17,1,1,0,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,0
717,5329,36,35946.0,1,503.0,24,0,0,1,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0
718,610,44,53593.0,1,455.0,60,1,0,1,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,0
719,9384,56,66373.0,2,92.0,57,1,1,0,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0
720,5956,49,45072.0,1,557.0,74,0,0,1,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,0
721,10430,60,89694.0,0,423.0,22,0,1,0,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,0
722,7875,30,72025.0,1,37.0,46,1,1,0,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,1
723,7072,49,67432.0,0,501.0,69,1,1,0,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,0
724,6255,38,70545.0,1,697.0,29,1,0,1,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,0
725,6516,48,17487.0,1,21.0,37,1,0,0,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,0
726,5564,59,62882.0,0,218.0,26,1,1,0,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,0
727,5682,38,64108.0,0,155.0,8,0,0,1,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,0
728,7458,49,34941.0,3,261.0,26,1,0,1,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,0
729,5237,23,48767.0,0,440.0,79,0,0,1,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,0
730,7761,65,38702.0,2,275.0,71,1,0,0,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,0
731,5278,61,82224.0,2,691.0,83,1,1,0,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,0
732,3560,36,83844.0,2,382.0,57,1,1,0,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0
733,7235,66,17003.0,3,256.0,37,1,0,0,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,0
734,10548,41,71163.0,2,263.0,30,0,1,0,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,0
735,2281,65,33697.0,0,61.0,34,0,1,0,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,0
736,4073,41,63564.0,1,457.0,0,1,0,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,1
737,6974,62,83443.0,1,26.0,89,1,0,1,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,0
738,7938,25,51518.0,1,468.0,92,1,0,1,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,0
739,7094,45,58330.0,1,689.0,87,0,1,0,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0
740,3667,61,80952.0,1,463.0,20,1,1,0,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,1
741,7723,58,75507.0,2,480.0,56,1,1,0,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0
742,3870,64,63855.0,3,179.0,28,1,0,0,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,0
743,4012,36,62220.0,1,332.0,55,1,0,1,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,1
744,5909,50,58512.0,0,155.0,25,1,1,0,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,0
745,10470,62,40662.0,0,413.0,0,1,0,1,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,0
746,6488,39,38829.0,1,202.0,86,1,0,1,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,0
747,10270,19,35523.0,0,112.0,8,1,0,0,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,0
748,6887,44,79146.0,1,287.0,33,0,1,0,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0
749,6406,60,78285.0,0,151.0,13,1,0,1,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,0
750,7573,42,31626.0,0,180.0,12,0,0,1,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,1
751,4508,56,75127.0,1,269.0,92,0,1,0,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0
752,221,39,48726.0,1,186.0,90,1,1,0,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,0
753,5331,45,74985.0,0,486.0,8,1,1,0,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,0
754,1911,35,67430.0,0,58.0,6,1,1,0,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,0
755,20,36,46891.0,0,505.0,91,1,0,0,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0
756,8786,42,62058.0,1,687.0,52,1,0,1,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,0
757,10582,50,72063.0,1,283.0,3,1,1,0,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,0
758,1915,35,78939.0,1,471.0,57,1,0,1,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0
759,8897,55,42720.0,1,84.0,9,0,1,0,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,1
760,2371,33,33622.0,1,269.0,22,1,1,0,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,0
761,4303,47,6835.0,2,66.0,76,1,0,1,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,0
762,6825,26,41452.0,0,244.0,86,1,1,0,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0
763,1072,36,40760.0,1,415.0,64,0,0,1,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0
764,4964,62,74250.0,0,38.0,90,1,0,1,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0
765,2461,59,51124.0,1,428.0,79,0,0,1,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0
766,10736,37,72258.0,0,656.0,28,0,1,0,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,0
767,3194,27,71466.0,0,662.0,86,0,0,1,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0
768,10839,49,36283.0,1,301.0,42,1,1,0,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,0
769,49,58,20587.0,1,399.0,39,0,1,0,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0
770,4290,35,30467.0,1,361.0,8,1,1,0,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0
771,10219,63,31590.0,0,199.0,40,1,1,0,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,0
772,4211,49,20425.0,2,431.0,5,1,0,0,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0
773,1135,42,17144.0,2,442.0,96,1,0,1,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0
774,6299,57,42564.0,1,568.0,28,0,0,1,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,1
775,10846,61,43783.0,2,480.0,22,1,0,1,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,0
776,347,49,40780.0,1,303.0,30,0,1,0,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0
777,6543,56,62847.0,0,154.0,45,1,0,1,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,0
778,10446,59,82017.0,2,193.0,58,1,0,1,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,1
779,3479,43,16813.0,1,290.0,49,0,1,0,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,0
780,11075,40,51267.0,0,85.0,37,1,1,0,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0
781,4442,38,46524.0,2,76.0,70,0,1,0,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,0
782,199,44,45183.0,1,49.0,33,0,0,1,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0
783,6722,42,70421.0,1,102.0,98,1,0,1,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,0
784,796,42,60161.0,1,376.0,17,0,0,0,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,0
785,3749,28,73926.0,1,608.0,54,1,1,0,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0
786,8523,54,19329.0,2,134.0,39,1,1,0,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0
787,310,46,61872.0,1,543.0,81,1,0,1,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0
788,8629,36,46984.0,1,31.0,71,0,1,0,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,0
789,236,38,34838.0,1,659.0,62,1,1,0,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0
790,9930,69,82716.0,0,530.0,8,0,0,1,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0
791,3483,57,48192.0,0,599.0,76,1,1,0,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,1
792,4599,64,49681.0,0,345.0,66,1,0,1,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0
793,7326,36,56850.0,2,243.0,83,1,0,1,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0
794,7352,53,55267.0,1,450.0,28,1,1,0,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0
795,2350,52,59666.0,0,525.0,87,1,1,0,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,0
796,9145,60,72504.0,1,1.0,43,0,1,0,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,0
797,2964,49,26872.0,1,614.0,0,1,1,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,0
798,5585,41,21359.0,0,484.0,1,0,1,0,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,1
799,9687,46,73170.0,1,197.0,1,0,1,0,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,0
800,3732,44,52750.0,1,198.0,72,1,0,1,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0
801,6303,58,91820.0,2,460.0,72,1,0,1,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,0
802,11176,63,65968.0,2,526.0,12,1,0,1,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0
803,2986,70,30772.0,0,236.0,89,1,1,0,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0
804,7462,56,22507.0,0,449.0,67,0,1,0,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0
805,3900,38,65685.0,2,237.0,54,1,1,0,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0
806,7034,43,25804.0,1,98.0,34,1,0,0,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0
807,9493,57,76412.0,1,251.0,15,0,0,1,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,1
808,1143,42,22063.0,2,464.0,43,1,1,0,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0
809,1,42,57091.0,1,449.0,0,0,1,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,1
810,3855,33,22419.0,0,256.0,74,1,1,0,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0
811,5536,42,87771.0,1,435.0,61,1,1,0,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1
812,5989,39,78353.0,0,29.0,51,0,0,0,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0
813,9499,59,93404.0,1,510.0,97,1,1,0,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,0
814,6768,28,37859.0,0,218.0,75,0,1,0,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0
815,2150,44,80995.0,1,48.0,83,0,0,1,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0
816,6646,38,16529.0,2,109.0,23,1,1,0,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,0
817,4887,60,55412.0,0,582.0,65,0,0,1,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,0
818,8560,42,48789.0,1,92.0,94,0,1,0,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,0
819,3321,36,56575.0,1,301.0,42,1,0,1,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,0
820,11003,34,25130.0,0,420.0,10,1,0,0,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0
821,10402,42,35441.0,1,325.0,94,1,1,0,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,0
822,9904,53,71391.0,0,14.0,50,1,1,0,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0
823,6141,51,49494.0,0,437.0,46,0,0,1,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,0
824,5687,55,81702.0,1,403.0,98,0,1,0,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,0
825,10856,55,45889.0,1,439.0,42,0,0,0,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,0
826,5121,60,56628.0,3,418.0,30,0,1,0,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,0
827,4186,52,34026.0,3,533.0,11,1,1,0,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0
828,368,56,40049.0,1,414.0,61,1,1,0,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,0
829,3312,30,34176.0,1,120.0,12,0,1,0,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0
830,11121,38,19419.0,2,219.0,76,1,1,0,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0
831,5332,22,82504.0,0,657.0,2,1,0,0,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,0
832,5848,47,81205.0,2,420.0,43,1,1,0,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,1
833,10343,34,61618.0,1,270.0,27,0,0,0,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,0
834,5935,47,55284.0,2,500.0,60,0,0,1,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0
835,2895,58,49980.0,1,457.0,79,0,1,0,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,0
836,10262,42,15072.0,1,430.0,96,1,1,0,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,0
837,7848,34,49166.0,0,644.0,17,0,1,0,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,0
838,9477,34,65324.0,1,362.0,0,1,0,1,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,0
839,4856,37,82347.0,1,100.0,38,1,0,0,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,0
840,7186,64,30843.0,2,328.0,43,1,0,1,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,0
841,5794,40,46374.0,1,577.0,1,1,0,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,1
842,1456,26,60474.0,1,48.0,25,0,1,0,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0
843,4877,33,38576.0,1,596.0,2,1,0,1,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,0
844,425,54,55357.0,0,337.0,66,1,1,0,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,0
845,3007,44,37758.0,0,167.0,49,1,1,0,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0
846,1031,23,85710.0,0,638.0,5,1,0,0,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,0
847,4297,58,23228.0,1,552.0,71,1,1,0,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,0
848,807,51,44602.0,1,249.0,35,1,0,1,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,0
849,9553,34,7500.0,2,415.0,94,1,1,0,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,0
850,4271,40,38683.0,1,381.0,80,1,0,0,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,0
851,4120,60,49514.0,1,169.0,61,0,0,0,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,0
852,2036,57,57906.0,0,600.0,29,1,0,1,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,0
853,115,48,43456.0,2,34.0,0,0,0,1,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,0
854,4259,40,19485.0,1,104.0,80,0,0,1,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0
855,8687,35,53172.0,1,454.0,54,1,1,0,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,0
856,2447,41,30545.0,1,117.0,71,1,1,0,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,0
857,10140,29,70123.0,2,495.0,27,1,0,1,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,0
858,9353,48,62450.0,2,633.0,61,0,1,0,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,0
859,3623,25,21675.0,0,420.0,55,1,1,0,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,0
860,738,45,42395.0,1,154.0,35,0,0,0,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,0
861,7631,45,61346.0,2,134.0,34,1,0,1,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,0
862,4789,27,80812.0,0,536.0,95,1,1,0,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,0
863,773,25,42835.0,1,633.0,64,0,0,1,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,0
864,10602,39,39922.0,1,194.0,30,1,1,0,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0
865,1446,41,86424.0,1,383.0,12,0,0,1,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,0
866,3270,48,17117.0,1,460.0,96,1,0,0,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,0,0,0
867,8443,28,24762.0,2,278.0,16,0,1,0,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,0,1
868,9653,36,35797.0,1,419.0,16,1,1,0,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,0
869,8916,35,36627.0,1,620.0,78,0,1,0,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0
870,8017,31,51111.0,0,274.0,83,1,0,0,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,0
871,5830,55,86857.0,1,174.0,96,0,0,1,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1
872,4597,38,82072.0,1,18.0,67,1,0,1,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,0
873,7023,33,46231.0,2,86.0,87,0,0,1,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,0
874,8086,36,42243.0,1,266.0,34,1,1,0,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,0
875,8825,61,51195.0,0,285.0,46,1,1,0,230,14,156,82,24,58,8,9,2,5,8,0,0,0,0,0,0,0
876,2930,43,68092.0,2,364.0,7,0,0,1,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,0
877,1928,31,31814.0,1,500.0,73,1,1,0,35,3,20,4,1,20,2,2,0,3,9,1,0,0,0,0,0,0
878,7108,58,51390.0,0,85.0,54,0,0,1,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,0
879,10925,36,76630.0,1,528.0,93,1,1,0,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,0
880,9960,42,26868.0,1,139.0,52,0,0,0,0,0,1,8,3,2,1,1,0,2,7,0,0,0,0,0,0,0
881,8800,39,48948.0,1,621.0,53,0,0,1,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,1
882,9224,39,55260.0,2,341.0,81,0,0,1,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,0
883,5519,33,64090.0,2,10.0,8,1,1,0,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,0,1
884,5046,42,78331.0,0,655.0,97,0,1,0,756,138,354,160,169,61,2,10,6,7,4,0,0,0,0,0,0,0
